4138,1,117.9000015258789,156.3000030517578,82.20000457763672,174.59999084472656,0.92978835105896
4138,1,15.15000057220459,148.35000610351562,76.80000305175781,193.64999389648438,0.8893728256225586
4138,1,260.5500183105469,204.45001220703125,18.29998779296875,45.29998779296875,0.5070743560791016
4138,1,305.3999938964844,212.85000610351562,12.600006103515625,31.199996948242188,0.4878044128417969
4139,1,120.30000305175781,154.5,82.80000305175781,176.70001220703125,0.9137792587280273
4139,1,15.881250381469727,145.5749969482422,76.66875457763672,197.02500915527344,0.8917582035064697
4139,1,265.20001220703125,203.25,17.399993896484375,44.100006103515625,0.7884006500244141
4139,1,246.75,200.70001220703125,18.899993896484375,50.69999694824219,0.6660299301147461
4139,1,309.0,212.70001220703125,12.0,31.199996948242188,0.5844883918762207
4140,1,122.47500610351562,151.8000030517578,85.42500305175781,181.8000030517578,0.9167776107788086
4140,1,18.11250114440918,142.9499969482422,78.3375015258789,200.25001525878906,0.8976089954376221
4140,1,247.35000610351562,197.85000610351562,24.899993896484375,66.0,0.8239874839782715
4140,1,242.40000915527344,185.25,23.099990844726562,75.0,0.8025834560394287
4140,1,227.70001220703125,192.60000610351562,23.399993896484375,68.70001220703125,0.7490420341491699
4140,1,315.3000183105469,212.70001220703125,12.0,30.899993896484375,0.6784915924072266
4140,1,270.0,202.8000030517578,18.600006103515625,45.90000915527344,0.6776542663574219
4140,1,293.25,213.75,11.70001220703125,30.0,0.26894283294677734
4141,1,129.52500915527344,153.0,83.47499084472656,181.5,0.9190006256103516
4141,1,22.762500762939453,144.75,78.9375,200.25,0.8951210975646973
4141,1,232.95001220703125,192.90000915527344,25.199981689453125,69.59999084472656,0.867621898651123
4141,1,253.95001220703125,198.90000915527344,24.0,63.90000915527344,0.8254690170288086
4141,1,248.10000610351562,186.3000030517578,23.399993896484375,72.59999084472656,0.7951807975769043
4141,1,321.3000183105469,213.15000915527344,12.5999755859375,31.5,0.6356620788574219
4141,1,277.20001220703125,201.60000610351562,18.29998779296875,45.899993896484375,0.2465832233428955
4141,1,266.1000061035156,195.90000915527344,18.600006103515625,52.80000305175781,0.19204020500183105
4141,1,299.5500183105469,213.3000030517578,11.54998779296875,29.699996948242188,0.11883807182312012
4142,1,136.65000915527344,154.0500030517578,84.30000305175781,185.5500030517578,0.9220237731933594
4142,1,28.98750114440918,146.625,80.2125015258789,204.67501831054688,0.893517017364502
4142,1,216.60000610351562,201.15000915527344,24.300003051757812,64.80000305175781,0.8673233985900879
4142,1,241.65000915527344,195.45001220703125,24.300003051757812,69.29998779296875,0.8599205017089844
4142,1,262.6499938964844,201.15000915527344,26.100006103515625,65.09999084472656,0.8546123504638672
4142,1,258.0,188.6999969482422,23.100006103515625,72.90000915527344,0.7919049263000488
4142,1,45.5625,144.52500915527344,64.98750305175781,184.5749969482422,0.5221223831176758
4142,1,292.8000183105469,199.5,21.5999755859375,55.20001220703125,0.5067358016967773
4142,1,329.70001220703125,214.20001220703125,13.199981689453125,32.399993896484375,0.46779441833496094
4142,1,27.637500762939453,169.0500030517578,57.41250228881836,160.34999084472656,0.14236652851104736
4142,1,197.5500030517578,199.95001220703125,23.699996948242188,67.5,0.11477851867675781
4143,1,143.85000610351562,151.875,84.30000305175781,189.82501220703125,0.9069600105285645
4143,1,32.70000076293945,143.5500030517578,80.55000305175781,208.65000915527344,0.8857903480529785
4143,1,222.60000610351562,200.5500030517578,24.300003051757812,66.00001525878906,0.871699333190918
4143,1,248.5500030517578,195.0,24.599990844726562,70.20001220703125,0.8613109588623047
4143,1,269.5500183105469,200.25,24.899993896484375,65.39999389648438,0.8477096557617188
4143,1,264.0,188.10000610351562,23.70001220703125,74.39999389648438,0.7998666763305664
4143,1,313.5,199.35000610351562,27.600006103515625,51.899993896484375,0.723146915435791
4143,1,291.6000061035156,207.3000030517578,17.100006103515625,43.5,0.43737173080444336
4143,1,53.625,142.5749969482422,61.20000457763672,188.02500915527344,0.18820083141326904
4144,1,146.40000915527344,148.0500030517578,86.69999694824219,193.34999084472656,0.9063591957092285
4144,1,34.79999923706055,138.52500915527344,81.44999694824219,214.5749969482422,0.8895273208618164
4144,1,254.85000610351562,193.65000915527344,23.399993896484375,70.19999694824219,0.8777260780334473
4144,1,274.8000183105469,199.95001220703125,24.899993896484375,65.69998168945312,0.8520755767822266
4144,1,226.95001220703125,199.0500030517578,24.599990844726562,66.00001525878906,0.8495321273803711
4144,1,335.1000061035156,196.0500030517578,33.0,56.40000915527344,0.8484022617340088
4144,1,269.8500061035156,185.40000915527344,22.79998779296875,76.80000305175781,0.7905311584472656
4144,1,54.375,137.25,65.25,192.14999389648438,0.7174930572509766
4144,1,296.25,206.10000610351562,17.850006103515625,43.80000305175781,0.6153020858764648
4144,1,322.20001220703125,214.20001220703125,12.600006103515625,33.899993896484375,0.1692194938659668
4145,1,154.8000030517578,149.40000915527344,85.5,196.1999969482422,0.9108567237854004
4145,1,38.92499923706055,140.02500915527344,83.69999694824219,215.77500915527344,0.8900642395019531
4145,1,235.0500030517578,200.10000610351562,25.500015258789062,66.89999389648438,0.8665938377380371
4145,1,262.5,196.0500030517578,24.600006103515625,69.59999084472656,0.8537077903747559
4145,1,283.6499938964844,201.75,24.75,66.30001831054688,0.8448619842529297
4145,1,366.6000061035156,198.90000915527344,28.20001220703125,59.09999084472656,0.7963967323303223
